date,ticker,market,open,close,high,low,adjclose,volume,zadjcp
2025-02-28 00:00:00+08:00,600196.SS,csi300,25.30999947,24.98999977,25.46999931,24.86000061,24.98999977,15511340,1
2025-02-28 00:00:00+08:00,601699.SS,csi300,12.22000027,12.05000019,12.23999977,12.02999973,12.05000019,12721593,1
2025-02-28 00:00:00+08:00,600085.SS,csi300,36.34999847,36.09999847,36.68000031,36.02999878,36.09999847,9697185,1
2025-02-28 00:00:00+08:00,000895.SZ,csi300,26.12000084,26.87999916,27.19000053,26.79999924,26.87999916,10960490,1
2025-02-28 00:00:00+08:00,600489.SS,csi300,12.21000004,12.10999966,12.28999996,12.09000015,12.10999966,51109844,1
2025-02-28 00:00:00+08:00,000963.SZ,csi300,33.97999954,34.63000107,35.77999878,34.50999832,34.63000107,9998995,1
2025-02-28 00:00:00+08:00,000768.SZ,csi300,24.97999954,24.17000008,24.65999985,24.12000084,24.17000008,18597203,1
2025-02-28 00:00:00+08:00,000786.SZ,csi300,28.87000084,28.80999947,29.42000008,28.45000076,28.80999947,22532730,1
2025-02-28 00:00:00+08:00,600600.SS,csi300,69.44999695,69.68000031,71.58999634,69.30000305,69.68000031,9430270,1
2025-02-28 00:00:00+08:00,000301.SZ,csi300,9.039999962,9.239999771,9.390000343,9.18999958,9.239999771,18145350,1
2025-02-28 00:00:00+08:00,002001.SZ,csi300,21.68000031,21.17000008,21.48999977,21.12999916,21.17000008,20674057,1
2025-02-28 00:00:00+08:00,600741.SS,csi300,18.54999924,18.20000076,18.64999962,18.10000038,18.20000076,21181709,1
2025-02-28 00:00:00+08:00,600346.SS,csi300,15.72000027,15.65999985,15.80000019,15.56999969,15.65999985,17454290,1
2025-02-28 00:00:00+08:00,000983.SZ,csi300,6.949999809,6.920000076,6.980000019,6.849999905,6.920000076,52722654,1
2025-02-28 00:00:00+08:00,600588.SS,csi300,15.94999981,15.25,16.23999977,15.13000011,15.25,84325997,1
2025-02-28 00:00:00+08:00,600515.SS,csi300,3.75999999,3.779999971,3.839999914,3.74000001,3.779999971,88670051,1
2025-02-28 00:00:00+08:00,600176.SS,csi300,11.56999969,11.38000011,11.64000034,11.34000015,11.38000011,21611474,1
2025-02-28 00:00:00+08:00,601872.SS,csi300,6.360000134,6.300000191,6.380000114,6.269999981,6.300000191,53346310,1
2025-02-28 00:00:00+08:00,000408.SZ,csi300,33.61000061,31.95000076,32.86000061,31.89999962,31.95000076,8173822,1
2025-02-28 00:00:00+08:00,002180.SZ,csi300,26.68000031,26.20999908,27.29000092,26.10000038,26.20999908,14742500,1
2025-02-28 00:00:00+08:00,600372.SS,csi300,11.60000038,11.39999962,11.68000031,11.38000011,11.39999962,27218622,1
2025-02-28 00:00:00+08:00,000733.SZ,csi300,43.02000046,43.61999893,45.09999847,43.45999908,43.61999893,9575031,1
2025-02-28 00:00:00+08:00,600233.SS,csi300,13.63000011,13.76000023,13.88000011,13.63000011,13.76000023,17723052,1
2025-02-28 00:00:00+08:00,000999.SZ,csi300,42.36000061,40.97999954,41.75,40.95999908,40.97999954,12227246,1
2025-02-28 00:00:00+08:00,600219.SS,csi300,3.75,3.720000029,3.789999962,3.720000029,3.720000029,116320085,1
2025-02-28 00:00:00+08:00,002007.SZ,csi300,16.42000008,15.78999996,16.13999939,15.76000023,15.78999996,10464272,1
2025-02-28 00:00:00+08:00,002074.SZ,csi300,22.44000053,23.29000092,24.12999916,23.22999954,23.29000092,49505930,1
2025-02-28 00:00:00+08:00,002202.SZ,csi300,8.930000305,9.050000191,9.18999958,9.050000191,9.050000191,42763706,1
2025-02-28 00:00:00+08:00,600332.SS,csi300,26.64999962,26.59000015,26.95000076,26.54000092,26.59000015,8909531,1
2025-02-28 00:00:00+08:00,600362.SS,csi300,20.92000008,20.71999931,21.01000023,20.71999931,20.71999931,14611170,1
2025-02-28 00:00:00+08:00,000876.SZ,csi300,9.989999771,9.56000042,9.829999924,9.529999733,9.56000042,47390646,1
2025-02-28 00:00:00+08:00,600183.SS,csi300,30.47999954,28.77000046,30.76000023,28.60000038,28.77000046,65085908,1
2025-02-28 00:00:00+08:00,601607.SS,csi300,19.45999908,19.20000076,19.54999924,19.13999939,19.20000076,13674265,1
2025-02-28 00:00:00+08:00,601998.SS,csi300,6.659999847,6.900000095,6.949999809,6.650000095,6.900000095,269636329,1
2025-02-28 00:00:00+08:00,600875.SS,csi300,14.85000038,14.60999966,14.97000027,14.59000015,14.60999966,18922620,1
2025-02-28 00:00:00+08:00,600061.SS,csi300,7.340000153,7.099999905,7.420000076,7.099999905,7.099999905,38864711,1
2025-02-28 00:00:00+08:00,600460.SS,csi300,26.51000023,25.51000023,26.68000031,25.47999954,25.51000023,37953457,1
2025-02-28 00:00:00+08:00,600803.SS,csi300,19.79999924,20.27000046,20.27000046,19.62000084,20.27000046,11213773,1
2025-02-28 00:00:00+08:00,600732.SS,csi300,13.77000046,13.15999985,14.09000015,13.06000042,13.15999985,65567193,1
2025-02-28 00:00:00+08:00,600132.SS,csi300,56.86999893,56.18000031,57.66999817,56.18000031,56.18000031,4426127,1
2025-02-28 00:00:00+08:00,000617.SZ,csi300,6.539999962,6.320000172,6.519999981,6.289999962,6.320000172,83493425,1
2025-02-28 00:00:00+08:00,000069.SZ,csi300,2.460000038,2.470000029,2.539999962,2.460000038,2.470000029,57284064,1
2025-02-28 00:00:00+08:00,600018.SS,csi300,5.579999924,5.559999943,5.619999886,5.550000191,5.559999943,27567971,1
2025-02-28 00:00:00+08:00,000708.SZ,csi300,11.81999969,12.18000031,12.40999985,12.14999962,12.18000031,18652938,1
2025-02-28 00:00:00+08:00,600039.SS,csi300,7.340000153,7.340000153,7.46999979,7.300000191,7.340000153,38560382,1
2025-02-28 00:00:00+08:00,600754.SS,csi300,26.60000038,26.59000015,26.97999954,26.54000092,26.59000015,9949146,1
2025-02-28 00:00:00+08:00,000877.SZ,csi300,5.449999809,5.519999981,5.699999809,5.510000229,5.519999981,12660975,1
2025-02-28 00:00:00+08:00,600606.SS,csi300,1.929999948,1.889999986,1.950000048,1.879999995,1.889999986,124445623,1
2025-02-28 00:00:00+08:00,601808.SS,csi300,14.14999962,14.43999958,14.47999954,14.10999966,14.43999958,17585403,1
2025-02-28 00:00:00+08:00,000800.SZ,csi300,8.069999695,7.96999979,8.159999847,7.980000019,7.96999979,11591252,1
2025-02-28 00:00:00-05:00,AAPL,dj30,236.9499969,236.5399933,237.3000031,234.5099945,236.5399933,4504215,1
2025-02-28 00:00:00-05:00,MSFT,dj30,392.7550049,389.7399902,392.8999939,386.5755005,389.7399902,2734731,1
2025-02-28 00:00:00-05:00,JPM,dj30,260.1799927,261.5960999,262.480011,259.4899902,261.5960999,583127,1
2025-02-28 00:00:00-05:00,WMT,dj30,95.90000153,98.07499695,98.23000336,97.48999786,98.07499695,1488718,1
2025-02-28 00:00:00-05:00,JNJ,dj30,162.3099976,164.8699951,165.8849945,164.3099976,164.8699951,514344,1
2025-02-28 00:00:00-05:00,UNH,dj30,466.1700134,473.4700012,474.8528137,467,473.4700012,1023188,1
2025-02-28 00:00:00-05:00,HD,dj30,389.9100037,395.8599854,395.9899902,393.0400085,395.8599854,223023,1
2025-02-28 00:00:00-05:00,PG,dj30,170.8500061,174.1300049,174.5899963,173.4750061,174.1300049,465476,1
2025-02-28 00:00:00-05:00,DIS,dj30,112.3199997,112.2539978,112.5999985,111,112.2539978,580524,1
2025-02-28 00:00:00-05:00,INTC,dj30,23.02000046,23.06999969,23.18000031,22.63999939,23.06999969,6716376,1
2025-02-28 00:00:00-05:00,IBM,dj30,255.2200012,247.9799957,251.8399963,246.5399933,247.9799957,682776,1
2025-02-28 00:00:00-05:00,GS,dj30,617.539978,607.1900024,610.1849976,605.5,607.1900024,155606,1
2025-02-28 00:00:00-05:00,NKE,dj30,81.48999786,79.69999695,79.95999908,79.20999908,79.69999695,649854,1
2025-02-28 00:00:00-05:00,TRV,dj30,249.8999939,257.2000122,258.7900085,256.5100098,257.2000122,289546,1
2025-02-28 00:00:00-05:00,MCD,dj30,305.1900024,305.7749939,307.9400024,303.8800049,305.7749939,581897,1
2025-02-28 00:00:00-05:00,CAT,dj30,343.6499939,341.8624878,342.9750061,340.2600098,341.8624878,99124,1
2025-02-28 00:00:00-05:00,MMM,dj30,148.7700043,151.3549957,152.3000031,151,151.3549957,191684,1
